ID,Data,View_time,searched_game,watched,channel_name,language,last_game_name,stream_title,stream_tags,classification_labels,is_branded_content
64,2025-04-07 12:22,463,league-of-legends,True,LEC,en,League of Legends,GX vs RGE | 2025 LEC Spring Week 2 Day 3,"['Esports', 'English', 'DropsEnabled']",[],False
65,2025-04-07 12:31,509,roblox,True,vector11547,es,ROBLOX,Aventuras épicas en Roblox,"['English', 'español', 'roblox', 'juegos', 'Español']",[],True
65,2025-04-07 12:31,509,roblox,False,not_m1nh,en,ROBLOX,ANIME VANGUARDS REROLL GRINDING,"['English', 'asain']",[],False
65,2025-04-07 12:32,509,roblox,False,dabbin_boi,en,ROBLOX,PET SIM 99 short stream < 3  -PARTNER GRIND-,"['English', 'gaming', 'chillingstream', 'ps99', 'petsim99', 'petsimulator99']",[],False
66,2025-04-07 16:00,318,sea-of-thieves,True,BoxyFresh,en,Sea of Thieves,🏴‍☠️HOWDY🏴‍☠️  TTS 500  !latest !merch !art,"['English', 'LordofFrenziedFlame', 'OnlyUpChampion', 'SubnauticaFirefighter', 'ProLegoBuilder', 'PuzzleMaster', 'AmateurAstronomer', 'GetToWorkCEO']",[],False
66,2025-04-07 16:01,318,sea-of-thieves,False,PushinWood,en,Sea of Thieves,🟣PARTNER PUSH!🟣-DOIN BOAT STUFF! !Controller !TTS !Merch !Discord,"['AMA', 'Skateboarder', 'Multiplayer', 'COMPETITIVE', 'English', 'SoTPartner', 'holidayhoopla']",[],False
66,2025-04-07 16:01,318,sea-of-thieves,False,LenySTREAM,fr,Sea of Thieves,🔴│TRIO BRIG EN CHASSE ! 🔴NOUVEAU DISCORD !🔴❗discord (❗lurk pour soutenir <3),"['Français', 'ARM7', 'SEAVEN']",[],False
67,2025-04-07 16:08,592,roblox,False,vector11547,es,ROBLOX,Aventuras épicas en Roblox,"['English', 'español', 'roblox', 'juegos', 'Español']",[],True
67,2025-04-07 16:08,592,roblox,False,not_m1nh,en,ROBLOX,NEW GAME HUNTERS EARLY ACCESS,"['English', 'asain']",[],False
67,2025-04-07 16:08,592,roblox,True,Arguz11,en,ROBLOX,FREE ROBUX ON PLS DONATE! Commands on screen!,"['giveaway', 'playingwithviewers', 'roblox', 'plsdonate', 'bloxfruit', 'English', 'Rerun', 'Albion', 'mammoth', 'Silver']",[],False
68,2025-04-07 16:20,383,the-sims-4,False,leeemazon,en,The Sims 4,Werewolf on the loose! Can we survive the 100 baby challenge?!,"['English', 'sims4', 'Sims4Gameplay', 'uksims4', 'blacksimmer', 'ts4', 'Storytelling', 'Fortnite']",[],False
68,2025-04-07 16:20,383,the-sims-4,True,Tvmaruko,it,The Sims 4,TUTTE LE NOVITA' DA THE SIMS! THE SIMS 4 NEWS & INFO !prime !dona,"['Italiano', 'chill', 'livechill', 'VarietyGamer', 'Simulator', 'LifeSimulation', 'thesims', 'thesims4', 'thesimsnews']",[],False
68,2025-04-07 16:20,383,the-sims-4,False,xo__mochi,en,The Sims 4,‧₊˚♡ !throne !dono,"['CUSTOMS', 'APEXLEGENDS', 'RANKED', 'ENGLISH', 'EGIRL', 'FARTJARS', 'SUGARBABY', 'SIMS4', 'English']",[],False
69,2025-04-07 20:01,342,valorant,False,cutespiders_,en,VALORANT,🕷️HELLO MY KITTENS🕷️I..... AM STEVE🕷️LONGER STREAM TODAY🕷️GET IN RN🕷️PLS GIVE ME GOOD LOBBIES🕷️,"['English', 'valorant', 'cutespiders', 'dominant', 'eboy', 'swiftplay']",[],False
69,2025-04-07 20:01,342,valorant,True,POPPIN,en,VALORANT,🟥 Reclaiming My Throne 🟥 !sale !challengers !envy !iron2rad 🟥,"['English', 'valorant', 'poppin', 'RANK1', 'NA']",[],False
69,2025-04-07 20:01,342,valorant,False,adilswrld,en,VALORANT,😁Stop Calling Me Mooda Clone😁 TTS IS ENABLED 😁 !discord !socials,"['English', 'ADHD', 'silly', 'LOUD', 'valorant']",[],False
70,2025-04-07 20:09,418,ea-sports-fc-25,True,zwebackhd,en,EA Sports FC 25,(+)🥶 OMG THOMAS MULLER SHOWDOWN SBC?!? FC BAYERN PROMO DAY #5!! EVOS WHERE?!? Monday RTG Vibin' merch !prime,"['FIFA', 'SPORTS', 'SOCCER', 'English', 'FC']",[],False
70,2025-04-07 20:09,418,ea-sports-fc-25,False,VMPiece,en,EA Sports FC 25,🔥RANK 2 or I WEAR I BARCA JERSEY NEXT WEEKEND😭… ROAD TO 500 Followers! !discord !psn !tactics,['English'],[],False
70,2025-04-07 20:09,418,ea-sports-fc-25,False,KrasiFIFA_,en,EA Sports FC 25,1 Win = 1 Store Pack! New Series Champions!,"['futchampions', 'ultimateteam', 'fc25', 'English']",[],False
71,2025-04-07 20:18,384,overwatch-2,False,FroggerOW,en,Overwatch 2,💀 HAVING SO MUCH FUN TODAY LOLOLOL💀,"['Australian', 'English']",[],False
71,2025-04-07 20:18,384,overwatch-2,True,Aspen,en,Overwatch 2,OVERWATCH TIME OH I CANT WAIT.... PO BOX IS LIVE -> !pobox,['English'],[],False
71,2025-04-07 20:18,384,overwatch-2,False,alvicates,en,Overwatch 2,CHAMP 2 GENJI // Streaming the Under 45s Geekchester United tryouts. // NEW !VIDEO,"['English', 'Lithuanian', 'Handicapped', 'kpop', 'losersQ', 'Mercy', 'whiteboymagic']",[],False
72,2025-04-07 20:26,499,grand-theft-auto-v,False,OfficerMesser,en,Grand Theft Auto V,TARP ON TOP!!!!! COP PLAYS COPS 🚨 !TheAcademyRP Ghost for 20% off Code Messer,['English'],['MatureGame'],False
72,2025-04-07 20:26,499,grand-theft-auto-v,False,Lord_Kebun,en,Grand Theft Auto V,MR K MASTERMIND🚨LADY BIRD RETURNS!🚨FIRED?🚨PRODIGY 2.5🚨,['English'],['MatureGame'],False
72,2025-04-07 20:26,499,grand-theft-auto-v,True,vadriss,en,Grand Theft Auto V,Day 7 of UNCAPPED Birthday SUBATHON | ! subathon !goals,"['English', 'Gay', 'femboy', 'LGBTQ', 'twitchprideguild']",['MatureGame'],False
73,2025-04-08 00:01,564,counter-strike,False,Stewie2K,en,Counter-Strike,we gamin? | !store !socials !discord !tradeit,"['English', 'FPS', 'CSGO', 'CS2', 'PRO', 'CS', 'Multiplayer']",['MatureGame'],False
73,2025-04-08 00:01,564,counter-strike,False,StabMrStabby,en,Counter-Strike,❤︎ Knife Giveaway ❤︎ !giveaway !monthly !femboy !maid,"['English', 'counterstrike', 'giveaway', 'Giveaways', 'CS2', 'Chıll', 'chattingwithviewers', 'old', 'femboy', 'BadAtThisGame']",['MatureGame'],False
73,2025-04-08 00:01,564,counter-strike,True,DAREH77,es,Counter-Strike,🔴 HOY REGRESO A LOS 20K EN PREMIER  🔴,"['Español', 'csgo']",['MatureGame'],False
74,2025-04-08 00:12,575,league-of-legends,False,humzh,en,League of Legends,I WILL GET BACK RANK 1 SAVING NA ☪ 9Yrs Challenger EU/KR/NA😈 !coaching !cutoff,['English'],[],False
74,2025-04-08 00:12,575,league-of-legends,False,perryjg,en,League of Legends,KOREA DAY 5 | 1871 LP JG PEAK | !coaching !discord !korealineup !race !rank !KRacc !crashout,['English'],[],False
74,2025-04-08 00:13,575,league-of-legends,True,Karhus,en,League of Legends,🚨🔴 CHALLENGER KARTHUS JUNGLE / BOT 🔴🚨| !clear | !guide | !youtube | !discord | !old,"['English', 'Challenger', 'Karthus', 'Educational']",[],False
75,2025-04-08 00:24,539,the-sims-4,False,Essemelle,en,The Sims 4,"Boba Tea: Brown Sugar ✨🤎 save a horse, ride a cowboy 🤠 | !boba !cc !discord ツ♡","['Jamaican', 'Trinidadian', 'English', 'Storytelling', 'Black', 'blacksimmer', 'Cozy', 'Chatty']",['ProfanityVulgarity'],False
75,2025-04-08 00:24,539,the-sims-4,True,itsKujaKat,en,The Sims 4,🍋 WHEN LIFE GIVES YOU LEMONS RUN A🍋LEMONADE STAND🍋 #EAPartner || !code !merch !socials !gremlin,"['Cozy', 'Chatty', 'Wholesome', 'Ally', 'LGBTQIASafeSpace', 'NeurodivergentFriendly', 'LurkersWelcome', 'ClosedCaptions', 'English', 'EACreatorNetwork']",[],False
75,2025-04-08 00:24,539,the-sims-4,False,CourtneyQuarantine,en,The Sims 4,✧ HOT VAMPIRE SIMS LETS GO - !tip !mob !patreon ✧,"['English', 'queer', 'LGBTQIAPIus', 'Chatty', 'feral', 'alternative', 'Makeup', 'emo', 'Fashion', 'Cozy']",[],False
76,2025-04-08 00:35,444,minecraft,True,PewDiePie,en,Minecraft,Minecraft Monday ∞ Binge @PewDiePie vids 24/7 with chat ∞ !video,"['Minecraft', 'YouTube', 'AlwaysOn', 'English', 'Rerun']",[],True
76,2025-04-08 00:35,444,minecraft,False,robbiebenz_,en,Minecraft,⬆️TWITCH ONLY MINECRAFT STREAM!!!! SHORT STREAM⬆️USE CODE ROBBIEBENZ!!!! 💫Day 630!! TAP IN!!!!,['English'],[],False
76,2025-04-08 00:36,444,minecraft,False,diegocgmx_,es,Minecraft,LUNES CON EL CHICO BI,"['Español', 'rivers', 'gamer', 'stumblegys', 'roblox', 'justcchatting', 'Fortnite', 'CDMX', 'chakalon']",[],False
77,2025-04-08 00:45,565,sea-of-thieves,False,Sigy,en,Sea of Thieves,🔴SICK WOO🔴28/100 days in a row🔴NEW SPONSOR! !OperaGX,['English'],[],True
77,2025-04-08 00:45,565,sea-of-thieves,False,GoGetterGreg,en,Sea of Thieves,Emissary Leveling! // TTS 100 !socials,"['English', 'NewPlayersWelcome', 'seaofthieves', 'Pirate', 'Chıll']",[],False
77,2025-04-08 00:45,565,sea-of-thieves,True,BugSenseii,en,Sea of Thieves,"Your honor, I'm John Anti-Cheat","['English', 'seaofthieves', 'Roleplay']",[],False
78,2025-04-08 04:01,418,the-sims-4,False,silentxxbunny,en,The Sims 4,One Tile Challenge..?,"['LGBTQIAPlus', 'HeHim', 'AnonymousFollows', 'ExplicitLanguage', 'MomApprovedGaming', 'English', 'LlamaLlama', 'DUCK']",['ProfanityVulgarity'],False
78,2025-04-08 04:01,418,the-sims-4,False,CocoEllean,en,The Sims 4,JUST SIMMING₊₊˚ෆJOIN & CHILL !discord !sub,"['letsplay', 'cocogames', 'simulation', 'meshing', 'sims4', 'English', 'books', 'BlackWoman', 'blackstremer', 'CoStream']",[],False
78,2025-04-08 04:01,418,the-sims-4,True,JustinGaymes,en,The Sims 4,(o゜▽゜)o☆ Building a Tiny Home (o゜▽゜)o☆ !discord,"['English', 'Gay', 'LGBTQIAPlus', 'Anxiety']",['ProfanityVulgarity'],False
79,2025-04-08 04:10,539,counter-strike,False,danielharrison,en,Counter-Strike,WHJAT!??!?! DID YOU SEE THAT!!!! NO WAY THAT HAPPENED.,['English'],['MatureGame'],False
79,2025-04-08 04:10,539,counter-strike,True,PGL,en,Counter-Strike,Astralis [0] BO3 [0] Apogee | PGL Bucharest 2025 - Group Stage - Day 3,"['Esports', 'English']",['MatureGame'],False
79,2025-04-08 04:10,539,counter-strike,False,omareloff,en,Counter-Strike,🔵 IM BACK! BAD HAIR DAY DONT ASK 🔵 !Mohsin 🔵 !Displate 🔵 !insta 🔵 LiquidRP 🔵 Jose Exotic 🔵 GTA 5 RP 🔵 CS2 🔵 GYM: 4,['English'],['MatureGame'],False
80,2025-04-08 04:21,585,marvel-rivals,True,Nautilifts,en,Marvel Rivals,BRUCE BANNER MAIN plays MARVEL RIVALS  | SPIN THE WHEEL TO CELESTIAL || long stream! - !discord !TikTok,"['English', 'chill', 'aura', 'mauga', 'Marvel', 'marvelrivals']",[],True
80,2025-04-08 04:21,585,marvel-rivals,False,sinatraa,en,Marvel Rivals,[DROPS] RANKED,['English'],[],False
80,2025-04-08 04:21,585,marvel-rivals,False,MarvelRivals,en,Marvel Rivals,[Replay] Marvel Rivals Championship S1 | Grand Final Day | ASIA-EU-NA,"['superhero', 'Shooter', '6v6', 'marvelrivals', 'Action', 'English']",[],False
