ID,Data,channel_name,language,last_game_name,stream_title,stream_tags,classification_labels,is_branded_content
11,2025-03-26 00:30,guisobrevivente_,pt,Minecraft,[CAPE] oi bora conversar ?,"['minecraft', 'guisobrevivente', 'tiktok', 'realista', 'shaders', 'construcao', 'conversa', 'amigavel', 'Português', 'RecompensasEspetadores']",[],False
11,2025-03-26 00:30,Gaules,pt,IRL,RERUN: Casa da Tribo! - !socio - Siga @Gaules nas redes sociais!,['Português'],[],True
11,2025-03-26 00:30,jukes,pt,Virtual Casino,CIRCUITAO BIG CONFRONTOS HJ --- LEAGUE OF LEGENDS CIENCIA MODE YES YES --- RAVENQUESTUS  --- CASSINEBAS?? HMM xdd   !loco !pix !ravenquest,['Português'],['Gambling'],False
11,2025-03-26 00:30,gORDOx,pt,League of Legends,7 DERROTAS SEGUIDAS RESETANDO O MENTAL -  CORRENDO DE SMURFS  !pix !loja,"['gordox', 'cs', 'cs2', 'lol', 'leagueoflegends', 'Português']",[],False
11,2025-03-26 00:30,NicoleDiretora,pt,League of Legends,MONO LEBLANC ❤️ Sala de espera pro REWORK ❗pix ❗overclock,['Português'],[],False
12,2025-03-26 04:01,Cooruja,pt,Overwatch 2,[ !DROP Faster] 5 Lootbox free! !Sorteio LESSERAFIM e !LendariaFree !eternus !Passefree,"['Autismo', 'TDAH', 'SafeSpace', 'Pai', 'Overwatch', 'Português', '4fun', 'OW2Season15', 'OW2Brasil', 'DropsAtivados']",[],False
12,2025-03-26 04:01,Gaules,pt,IRL,RERUN: Casa da Tribo - !socio - Siga @Gaules nas redes sociais!,['Português'],[],True
12,2025-03-26 04:01,avndeus,pt,Counter-Strike,🔴 RERUN - LOJA TOTALMENTE RENOVADA - SÓ VEM FARMAR (SUB 4X) !LOJA NO CHAT,"['CS2', 'cs2faceit', 'ga', 'gamersclubcs', 'Português']",['MatureGame'],False
12,2025-03-26 04:01,loud_coringa,pt,Grand Theft Auto V,E PACIENCIA E PACIENCIA NE MEU FI,['Português'],"['Gambling', 'MatureGame']",False
12,2025-03-26 04:02,iShadowWolf_,pt,Fortnite,(+18) Livezinha Muito Doida!   ||   (❗comandos ❗metas ❗drops)   ||   (Epic Code: SHADOWOLF),['Português'],[],False
