ID,Data,channel_name,language,last_game_name,stream_title,stream_tags,classification_labels,is_branded_content
6,2025-04-07 20:44,alexaaaaaaaaaa_,pt,Spirit City: Lofi Sessions,[+18] 24H EU AMO PIMENTA BIQUINHO | !metas !metaspix !bits !cosplay !pix,"['brazil', 'Português', 'pobre', 'horrivel', 'Pesadelo', 'react']",[],False
6,2025-04-07 20:44,hayschii,pt,Minecraft,SUBATHON DE ANIVERSÁRIO DIA 2🌷  | 1 SUB / 100 BITS = 1 ADESIVO NA CARA | ► ❗subathon ❗exitlag ❗enxada ❗pcnovo ❗pv ❗elo,"['Português', 'Competitivo', 'garotagamer', 'girl', 'conversa', 'valorant', 'Linda', 'Inglês']",[],False
6,2025-04-07 20:44,Nnayas,pt,Counter-Strike,ESEA LEAGUE - NNAYAS TAIYO x JUVENTUS,"['nnayas', 'inauguração', 'Português']",['MatureGame'],False
7,2025-04-07 20:54,iMartynFox,pt,League of Legends,"✨SUBATHON DAY 3✨ Bits, subs e donate aumetam o tempo ❗REGRAS | #OverwatchCreator #OW2Brasil | CÓDIGO DE CRIADOR EPIC GAMES @iMARTYNFOX",['Português'],[],True
7,2025-04-07 20:54,iShadowWolf_,pt,Sea of Thieves,(+18) Livezinha Muito Doida!   ||   (❗comandos ❗metas ❗drops)   ||   (Epic Code: SHADOWOLF),['Português'],[],False
7,2025-04-07 20:54,oimille,pt,Fortnite,"[DROPS ON] GESTO GRÁTIS DO FORTNITE, VEM GARANTIR O SEU! - ❗JOGAR  ❗NICK ❗PRESENTE❗PRIME ❗PIX ❗INSTA ❗DISCORD","['Português', 'fornite', 'fortnitebrasil', 'garotagamer', 'Brasil', 'fortnitegaminglive']",[],True
7,2025-04-07 20:54,EiMine77,pt,Minecraft,✅ RECOMPENSAS ON! | ⭐ SEJA RÁPIDO E GANHE UMA CAPA DE GRAÇA: !CAPA | 💘 INSTAGRAM: @EIMINE77 | !ajuda !rerun !sub !subgratis !loja,"['Minecraft', 'EiMine', 'Português']",[],False
7,2025-04-07 20:54,oPontifeX,pt,Phasmophobia,1° SUBATHON e FRONT PAGE | !subathon !jogar !clipe !bits !donate !livepix !pix | Closed Caption,"['ClosedCaption', 'Português', 'LGBT', 'Drops', 'MarvelRivals', 'Subathon', 'FrontPage', 'DBD', 'Devour', 'Phasmophobia']",['MatureGame'],False
7,2025-04-07 20:54,simoesgm,pt,Fortnite,(DROPS ON)  EMOTE GRATIS / JOGANDO COM A GALERA !PIX !drop,"['Português', 'DropsAtivados']",[],False
7,2025-04-07 20:54,Fininhho,pt,Fortnite,VEM PEGA SEU ITEM GRATIS DO FORTNITE VAMO JOGAR   🎮  | CODE: FININHHO ❗PIX ❗SUB ❗REDES,"['Português', 'Gay', 'Jogandocomespectadores', 'safezone', 'jogadorcasual', 'fortnitebr', 'DropsAtivados']",[],False
